loc_name,google_loc_name,loc_external_id,phone,web_site,loc_status,Adresse,addr_extraInfo,CP,addr_locality,description,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,URL,Présence,Nom,Téléphone,Site web,Addresse,CP,Ville,Horaires,%
Columbus Café & Co Nimes Courbet,Columbus Café & Co,col0298,09 83 38 54 99,https://www.columbuscafe.com/boutique/nimesboulevard-amiral-courbet/,OPEN,1 Boulevard Amiral Courbet,,30000,Nîmes,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",07:30-20:00,07:30-20:00,07:30-20:00,07:30-20:00,07:30-20:00,08:00-20:00,09:00-20:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDA0SjIxSjFNSzOwNE-2SDO0MqhINrY0SrY0NElKSk1KMzJNXcQq7JyfU5qbVFqs4JyYdnilgpqCcz4AzQCJLj8AAAA&hl=fr&mat=CSZjnVIp-DHQElcBEKoLaRLOGsPboXPlm-z98qmqQYTltyIrUCg7r0rkp0Xhwb9BFdbJ09hilewIjlbtosBSa7zksPYlIbfPC_HncrYp0tFxXFKFAEtR8gOG32aDIs637hE&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co (Niort Brèche),Columbus Café & Co,col061,0783301393,https://www.columbuscafe.com/boutique/niort/,OPEN, Place De La Brèche,,79000,Niort,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,10:00-19:00,10:00-19:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDCxMDA3NkxOTk4yTktOTTS2MqhISrRMS0w2TjVINUy2NDQ0XMQq7JyfU5qbVFqs4JyYdnilgpqCcz4AtpyR5D8AAAA&hl=fr&mat=CStK8MivK5hrElcBEKoLaTPKV5rU5xho1KwdRD9_qy8PRz2ncS8FMubzqoSpWZ3XS0VZoe20F77C5AnzFPqWwL-3WSoBzuSrIczAmv4seRj39nKhoDNcsjcjLgnedDNwO_I&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
"Columbus Café & Co - Niort La Galerie Géant (rue du puits de la ville ., Chauray, France)",Columbus Café & Co,col475,,https://www.columbuscafe.com/boutique/niort-centre-commercial-la-galerie-geant/,OPEN,. rue du puits de la ville,,79180,Chauray,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:30-20:00,08:30-20:00,08:30-20:00,08:30-20:00,08:30-20:00,08:30-20:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDCxMDA3Nk82MkhLS00ySjW2MqhINTIzS0syME-1TDExM0pLXcQq7JyfU5qbVFqs4JyYdnilgpqCcz4AlpmYlj8AAAA&hl=fr&mat=CfazEf0UoTzBElcBEKoLaUaHJlN9uF850uBYq5HqnSiQPZ4sHCUQbml5U2_xXIUaPnuBMGMGIzh0lpm8o_L1zmJ4jx2GfKh5e4HuVxK0UpNdNncepoQDld-iGVCb9a70qC8&authuser=0,1,OK,OK,OK,NOK,OK,OK,OK,86%
Columbus Café & Co Noisy-le-Grand,Columbus Café & Co Noisy-le-Grand,col0044,,https://www.columbuscafe.com/boutique/noisy-le-grand-centre-commercial-les-arcades-kiosque/,OPEN, Centre Commercial Les Arcades - Niveau 1,Clos Mont d'est,93160,Noisy-le-Grand,,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co+Noisy-Le-Grand+Les+Arcades&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzUzSDNPTkoyMzRLNEixMqhINTMzME1KsTSzMEgzM040WcSq55yfU5qbVFqs4JyYdnilgpqCc76CX35mcaWuT6que1FiXoqCT2qxgmNRcmJKajEAZ9MSx1oAAAA&hl=fr&mat=CVe9Wl6sdba0ElMBEKoLaR0wqK76F7Kye8i0La1NGMlppLYuSndXOwXr4cnhUSay1al5fQVp4Xdw42AGXY6pAm6i4OB-Jetmk352UYyg554CIoL740tOK8IjCvW6Zg&authuser=0,1,OK,OK,OK,OK,OK,OK,NOK,86%
Columbus Café & Co Noisy-Le-Grand Les Arcades,Columbus Café & Co Noisy-Le-Grand Les Arcades,col0007,,https://www.columbuscafe.com/boutique/noisy-le-grand-centre-commercial-les-arcades-sortie-rer-a/,OPEN, Centre Commercial Les arcades,"Clos Mont d'est, Sortie RER A",93160,Noisy-le-grand,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co+Noisy-Le-Grand+Les+Arcades&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzUzSDNPTkoyMzRLNEixMqhINTMzME1KsTSzMEgzM040WcSq55yfU5qbVFqs4JyYdnilgpqCc76CX35mcaWuT6que1FiXoqCT2qxgmNRcmJKajEAZ9MSx1oAAAA&hl=fr&mat=CXDpoR6dzPOVElcBEKoLaRsGK9-LqoPWzXZERNvZf-j1E8lJW7yBEEV7DU46r7iW6J7DpM68noJEzVBVO4wlEl4ZQVrOemj_6G_IziEGyIsvF5X4G0nR1ty6T3u799m3Y9I&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co - Orléans,Columbus Café & Co,col0448,02 38 83 21 16,https://www.columbuscafe.com/boutique/orleans-place-du-martrois/,OPEN,35 Place du Martroi,,45000,Orléans,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,09:30-19:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzVJNbU0NTJNNjJJtjC0MqiwNEhKTja3sDBOMzFNNTE2XcQq7JyfU5qbVFqs4JyYdnilgpqCcz4ARbi1oz8AAAA&hl=fr&mat=CdnbnLfPBumsElcBEKoLaZ_22WUCeciDgFz7l2GFiRSq0K5M_EODMHsAX0uL8yKJeipvmsU6SSR07Lddw4Qqgi7Mge509f5Tb5krpT--2sQ7jVrNoNa4qFBVK2xHra7XPDg&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co Papeete,Columbus Café & Co,col132,,https://www.columbuscafe.com/boutique/papeete/,OPEN, Avenue Du Prince Hinoï,,98713,Papeete,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDA3s0w0tkwzT0w0NExJNEizMqhISTVIMU02SzZNM0ozNjI2XsQq7JyfU5qbVFqs4JyYdnilgpqCcz4A6pdYRD8AAAA&hl=fr&mat=CYeHSSxmzFnWElcBEKoLaQzZg0UxkgDsakq1rPR9wjI9wVuUV4kY0AG6w_jOLTcHmz9uGiOxWhGifYsJPH9txr8dt4uxdYi7aE8AtQizPm-iMszAsuAsECfG6bIDfW0RRvw&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co Paris,Columbus Café & Co,col245,06 27 37 17 70,https://www.columbuscafe.com/boutique/paris-gare-montparnasse/,OPEN,17 Boulevard de Vaugirard,Gare Montparnasse voie n°18,75015,Paris,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",06:00-19:00,06:00-19:00,06:00-19:00,06:00-19:00,06:00-19:00,06:00-19:00,06:00-19:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzUzN7RIMjcyMTOxTDK1MqgwszRMTUwzMkk1SrU0TDIyXMQq7JyfU5qbVFqs4JyYdnilgpqCcz4A48HL7j8AAAA&hl=fr&mat=CTHZVJEtDG-mElcBEKoLaTkLeKyXiWPHmsnf-duFK0miJkJvK_bSaEwuXnYW38eb1nA8sIeIT5GQNm5-hcSbs3yw8uyObjjC-IiGKw3HzI0XXcREExTBg2RFOM72d-bN7JI&authuser=0,1,OK,OK,OK,OK,OK,OK,NOK,86%
Columbus Café & Co Paris,Columbus Café & Co,col414,, https://www.columbuscafe.com/boutique/paris-hotel-de-ville-metro-hotel-de-ville/ ,OPEN,1 sortie 6 Métro Hotel de Ville Ligne,,75004,Paris,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",06:30-19:00,06:30-19:00,06:30-19:00,06:30-19:00,06:30-19:00,09:30-19:00,09:30-19:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co+Paris+Hotel+de+Ville&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzUzN7Q0sTCytEhKS0yyMqgwMjQxMklLTbKwSEszNjRKXMSq4ZyfU5qbVFqs4JyYdnilgpqCc75CQGJRZrGCR35Jao5CSqpCWGZOTioA9GwMYFQAAAA&hl=fr&mat=CY4RagfEv90GElcBEKoLaX9Om9aacXYLDSz3X_JygY3BvBfYaXExB3T1oo_RbF0rmF1AV9x3D5FS2y_cmk6iy27ly_6xDMWtkApB4Brh6RdK4sl70r8BH1VeezV2zSiGBpg&authuser=0,1,OK,OK,OK,OK,OK,OK,NOK,86%
Columbus Café & Co (Paris Diderot),Columbus Café & Co,col057,01 43 40 52 71,https://www.columbuscafe.com/boutique/paris-boulevard-diderot/,OPEN,56 Boulevard Diderot,,75012,Paris,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzUzNzJIS04ySEw2tkiyMqgwN0w1NzY3SksxTDZKMUpLWsQq7JyfU5qbVFqs4JyYdnilgpqCcz4AKyjYDj8AAAA&hl=fr&mat=CaXY0tEnr_O7ElcBEKoLaY2YLeCjT_KLp-Bd1zR77yCUSJvBH6YI7SVaWgjlulW8PCb6kPWwRowPsBBOV5cIWdjG_GLwNWhRchv2G_KyE10k4eQhGZdjMVue1oGXiWlSdBU&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co (Paris Gare de Lyon),Columbus Café & Co,col171,01 43 43 31 98,https://www.columbuscafe.com/boutique/parisgare-de-lyon/,OPEN,193 Rue De Bercy,,75012,Paris,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:30-19:30,06:30-21:30,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzUzNzJMMks2MDY0SjW1AgpZJhuZp6WZJaaYJ5qkpRgvYhV2zs8pzU0qLVZwTkw7vFJBTcE5HwDWg6ubPwAAAA&hl=fr&mat=CRLU4rWoX9LXElYBEKoLaZzU4qXWvBqX1edhAzQRCc_4ncVZ6mQlkroPLwE2gzOmuGYM71EsjJIlrEO01Ki_N_o2AzUF9mOcsvo7Wdk7rP-6Qh82Vgxdacu0PNDq-P9RVQ&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co (Paris Soufflot),Columbus Café & Co,col021,01 56 24 16 61,https://www.columbuscafe.com/boutique/paris-rue-soufflot/,OPEN,21 Rue Soufflot,,75005,Paris,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:00-18:30,08:00-18:30,08:00-18:30,08:00-18:30,08:00-18:30,08:00-18:30,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzUzN0xJMTI0MTA2MU-zMqiwSDa2sExLSrVINEsxNDIwXcQq7JyfU5qbVFqs4JyYdnilgpqCcz4A3qMo1T8AAAA&hl=fr&mat=CSOspu1Ggio_ElcBEKoLaYSykQ-p5GuXKJeLOI5VMebz5qncsGYhjmjraYEf4JS7Z6Em9DsSZY_Mrg-XYJ5-mTvBCtanM0B3dbCVIa3Y20Cu_ZGgpyH-H-BqlwWcal1V2j0&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co (Pau Centre commercial Palais des Pyrénées),Columbus Café & Co,col208,,https://www.columbuscafe.com/boutique/pau-centre-commercial-promenade-des-pyrenees/,OPEN,64 Avenue Du Maréchal De Lattre De Tassigny,Centre commercial Promenade des Pyrénées,64000,Pau,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1IxqEgxNTOxTE5LNTVONTcxNrcyqLA0N05JMUo0SU0yTjNJMzBexCrsnJ9TmptUWqzgnJh2eKWCmoJzPgAAdfz7PgAAAA&hl=fr&mat=Cb6Z5qOM--oIElcBEKoLaZODaXMeMhRJXjj240B6zQhkiZgoUJoxX4guUQiP0mS6utgCpYeJT7MVgn2GKSYos9SasqWboALUTOL9zen4e4Th--WoCEud7V6G2D0QlNUmaw8&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co (Pau Lescar),Columbus Café & Co,col089,05 59 13 47 13,https://www.columbuscafe.com/boutique/lescar/,OPEN, Boulevard De L'europe,Centre Commercial Lescar Soleil,64230,Lescar,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1IxqEgxNTMxNU21TLZMSzIyNbYyqDA0SE4yNLYwNze0TDGyNDddxCrsnJ9TmptUWqzgnJh2eKWCmoJzPgD82EuPPgAAAA&hl=fr&mat=CUzdSzJpFTobElcBEKoLaVl3x8-2HjtIDrSY5XMSdWCyaCacIrd833jcMvBD8X9SRSCc4sHsFvE-sJ-pKxu8DCqZs1DVqVWRzhyCTZbX2JzmhK0puSSOms8_Gn5VGk1DHNE&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co Périgueux,Columbus Café & Co Périgueux,col0069,0553540380,https://www.columbuscafe.com/boutique/perigueux-rue-gambetta/,OPEN,1 Rue Gambetta,,24000,Périgueux,,07:30-19:30,07:30-19:30,07:30-19:30,07:30-19:30,07:30-19:30,07:30-19:30,08:30-19:30,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co+P%C3%A9rigueux&stick=H4sIAAAAAAAA_-NgU1I1qDAxT0szNzRMMkszskw2T06yMqgwTkpLNEtLtjBMNEhJMjM1WcQq55yfU5qbVFqs4JyYdnilgpqCc75CwOGVRZnppamlFQDkkC2lSgAAAA&hl=fr&mat=CaF6z-ew99i_ElcBEKoLabhvOd9q3tHNn08qFd4tEFmKPCD05cufZuvyyI0xfaE_LQyFFO-UTvkh_6xbPDCirK1pSEfKj3z6TPgzrW0irawnXKw3YOivwK0LBqLU2DRg9LI&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co (Perpignan Polygone),Columbus Café & Co,col160,04 68 64 32 03,https://www.columbuscafe.com/boutique/perpignan-centre-commercial-polygone/,OPEN,2130 Avenue Du Languedoc,Centre commercial Polygone,66000,Perpignan,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:30-20:00,08:30-20:00,08:30-20:00,08:30-20:00,08:30-20:00,08:30-20:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDA0SjIwS00xN01ONDVLsjS0MqgwS002trQwNDI3MrFIM7RMXsQq7JyfU5qbVFqs4JyYdnilgpqCcz4A-c9PgT8AAAA&hl=fr&mat=CVAce4FxFm9hElcBEKoLack6PLhH-A4ozd-24hVhby1BU9ehPUbcA31VnAoZyX0P-SCkKVsffr8I0GpyKpEZxtQxCUBH8nVJsUgWacYOQy6QQBbAAQfnhmTe5cs4ymEInAk&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co - Plaisir Centre commercial Au Grand Plaisir,Columbus Café & Co,col459,+33130790889,https://www.columbuscafe.com/boutique/plaisir-centre-commercial-au-grand-plaisir/,OPEN,1170 Avenue de Saint-Germain,"Centre commercial Au Grand Plaisir, ",78370,Plaisir,"Envie d'une pause gourmande ? Venez profiter, pendant votre shopping, de différents mets préparer sous vos yeux. Nos barista's vous accueillent tout au long de la semaine avec le sourire et dans l'esprit d'un ours affamé ! Toutes sortes de boissons chaudes ou froides et des gourmandises préparées sur place. Du petit-déjeuner au goûter, votre coffee shop vous attends nombreux. Sur place ou à emporter, vous pouvez choisir ou consommer votre délice gourmand…",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:30-20:00,09:00-20:00,10:00-19:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzWzME21NDE3Tkw0NTO1MqgwM7S0NDcxS0pLSbM0tjQ2WcQq7JyfU5qbVFqs4JyYdnilgpqCcz4Al89e2j8AAAA&hl=fr&mat=CXW4ieifM6-1ElcBEKoLaZWa1btgCRpHJcom2wR3dbScRuCoSXytNcm-RhFlxCTF8DIkCNoKKSIDDn5aFVOzFM8bdGQdAi9E2s2ZFoE3o-Y46J41y_DGS3KnNBwfmI2GZXo&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus café & Co Plan-de-campagne,Columbus Café & Co,col056,04 42 34 84 95,https://www.columbuscafe.com/boutique/cabries/,OPEN, Centre Commercial Avant Cap,Plan de Campagne,13480,Cabriès,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",Closed,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,11:00-17:30,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDA0SrZMTTI3Mk4zMDA2MUmxMqhISjUwSLJMsUi2TEpKNElMXMQq7JyfU5qbVFqs4JyYdnilgpqCcz4AhWX91T8AAAA&hl=fr&mat=CaK6LF-aV6GLElcBEKoLafVtCYkEZqP1pl1U_xQ1ZgBuRhxEg7bIx22TI7Sj7CtjzIPL0wYS_H6DBULvDFFKTgw0Ej2mdUvK_FW1Gw2XtlRz-oREJ2iYwKgL6pEBeKpw2K8&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
